PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,469.0,31.880773194033047,30.006044733193793,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,70.08849892874973,12.17369301,0.45028146250174567,0.36723589880952384
0.0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,468.0,31.880773194033047,30.006044733193793,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,70.08849892874973,12.17365942,0.45028146250174567,0.36723589880952384
0.0,5.176666485914244,2.0278395522523747,0.7046672042934716,0.37336367184675734,156.0,96.38745296951718,30.035637542541732,1.0,0.0,2.0,1.0,1.0,0.0,266.1,133.03,3537.83,710.51,99.37593947626901,12.08047081,0.333529687023333,0.19516102380952394
0.0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,468.0,31.880773194033047,30.006044733193793,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,70.08849892874973,12.17365942,0.45028146250174567,0.36723589880952384
0.0,5.047273001311624,2.501227955163116,0.59140521295275,0.37856137278515833,312.0,54.986189245720674,30.07045255441513,1.0,0.0,2.0,1.0,1.0,0.0,307.02,136.11,3537.83,710.51,38.179674317115925,12.12664269,0.42059318474999957,0.20456573214285725
0.0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,468.0,31.880773194033047,30.006044733193793,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,70.08849892874973,12.17365942,0.45028146250174567,0.36723589880952384
0.0,5.000048513015663,2.5590667660443716,0.5597874816648789,0.38956118524897915,312.0,98.52638109621158,32.173561915432444,1.0,0.0,2.0,1.0,1.0,0.0,309.89,136.34,3537.83,710.51,37.42505295579197,12.12664269,0.34627538208333297,0.21664433214285717
0.0,5.01581866505483,3.335064992839004,0.5860356569677373,0.39177034856684556,156.0,78.04875848683922,32.00207178953386,1.0,0.0,2.0,1.0,1.0,0.0,302.06,149.91,3537.83,710.51,42.826845374062636,12.0804672,0.3034555604999996,0.13685635714285715
0.0,5.043311714265502,4.366139428438477,0.7043204954777132,0.3948175873454203,258.0,63.24386849898983,33.43465083132103,1.0,1.0,2.0,0.0,1.0,0.0,387.72,259.61,2926.68,408.94,30.718840295418097,12.39722587,0.6163543225699994,0.2863627154761905
0.0,5.041470953135551,3.313660105365455,0.7245445336095927,0.3891207344533812,257.0,65.98851799053563,30.04377882644836,1.0,1.0,2.0,0.0,1.0,0.0,387.72,259.61,2926.68,408.94,35.12610125912243,12.39720755,0.6350826681899993,0.27088234880952394
4.0,7.477172430473236,2.082909239044536,0.7699376914092645,0.3977057684253506,85.0,93.2055478520438,30.31278568687255,1.0,1.0,2.0,0.0,1.0,0.0,752.38,229.39,2836.39,202.31,79.25396032437679,12.34536229,0.6235690094999995,0.34075141666666653
0.0,5.041470953135551,3.313660105365455,0.7245445336095927,0.3891207344533812,257.0,65.98851799053563,30.04377882644836,1.0,1.0,2.0,0.0,1.0,0.0,387.72,259.61,2926.68,408.94,35.12610125912243,12.39720755,0.6350826681899993,0.27088234880952394
4.0,5.0296718701296905,2.168804837643665,0.7796380026020374,0.374382706675726,85.0,81.31785620326747,75.77605626652317,1.0,1.0,2.0,0.0,1.0,0.0,1241.96,193.82,2881.39,201.67,82.53620672545216,12.34535941,0.6689860070233332,0.4120075892857142
0.0,5.041470953135551,3.313660105365455,0.7245445336095927,0.3891207344533812,257.0,65.98851799053563,30.04377882644836,1.0,1.0,2.0,0.0,1.0,0.0,387.72,259.61,2926.68,408.94,35.12610125912243,12.39720755,0.6350826681899993,0.27088234880952394
4.0,7.478869936026547,2.18147440942076,0.7075542558575927,0.39514057351527665,85.0,98.22780554483275,30.199643054331162,1.0,1.0,2.0,0.0,1.0,0.0,500.0,200.0,2870.51,201.68,62.46811919743611,12.34537326,0.5791681609999996,0.2770387499999998
2.0,7.075480751887121,4.032878583981564,0.645233342691652,0.3873319079888838,94.0,93.8836526628776,94.8464601633139,2.0,1.0,1.0,1.0,0.0,2.0,367.35,171.6,1637.01,178.96,87.44600195656687,11.37072888,0.3842060523599997,0.21716299999999988
2.0,5.015189974872432,3.95762594431756,0.6451862106515353,0.385356385143367,94.0,82.6299378427003,90.35328893281951,2.0,1.0,1.0,1.0,0.0,2.0,401.35,199.96,1831.94,174.66,89.1954074276964,11.3707394,0.6588791801899994,0.23461299999999985
0.0,6.559030021368977,3.888346485512451,0.7797872533647145,0.2860231007516127,661.0,32.66616357365974,60.541289799253924,1.0,1.0,1.0,1.0,1.0,1.0,3648.55,292.68,2405.18,406.77,78.4453633045039,12.2023861,0.5774655285788886,0.17114434404761902
0.0,6.559030021368977,3.888346485512451,0.7797872533647145,0.2860231007516127,661.0,32.66616357365974,60.541289799253924,1.0,1.0,1.0,1.0,1.0,1.0,3648.55,292.68,2405.18,406.77,78.4453633045039,12.2023861,0.5774655285788886,0.17114434404761902
0.0,5.001643873382669,3.986201860368049,0.7968584821438721,0.3732126555594941,436.0,53.1522366560459,37.901855982822084,1.0,0.0,2.0,1.0,1.0,0.0,3599.64,770.47,4445.72,743.68,79.63297266269542,12.10548653,0.4705018093428568,0.400926630952381
0.0,5.00406520967667,2.2861124318935353,0.7784596796790122,0.3355893220259735,435.0,31.821868281130058,30.262846218617465,1.0,0.0,2.0,1.0,1.0,0.0,3599.64,770.47,4445.72,743.68,62.781752073823235,12.105456,0.46241851271285683,0.364188330952381
0.0,5.036224851660142,2.088865163015206,0.7984876830748349,0.3740695667220688,290.0,56.164354664050734,30.236181515023908,1.0,0.0,2.0,1.0,1.0,0.0,1671.4,165.13,4445.72,743.68,82.30515950924548,12.06146909,0.5150186920999996,0.37841480833333313
0.0,5.00406520967667,2.2861124318935353,0.7784596796790122,0.3355893220259735,435.0,31.821868281130058,30.262846218617465,1.0,0.0,2.0,1.0,1.0,0.0,3599.64,770.47,4445.72,743.68,62.781752073823235,12.105456,0.46241851271285683,0.364188330952381
1.0,5.167402847835328,3.8448818417733093,0.7871999340152425,0.3871695784975611,145.0,38.512251235107236,30.204096942455305,1.0,0.0,2.0,1.0,1.0,0.0,659.56,191.21,3070.74,533.09,49.14241235837871,12.01883739,0.5593289733499993,0.24984184999999992
0.0,5.00406520967667,2.2861124318935353,0.7784596796790122,0.3355893220259735,435.0,31.821868281130058,30.262846218617465,1.0,0.0,2.0,1.0,1.0,0.0,3599.64,770.47,4445.72,743.68,62.781752073823235,12.105456,0.46241851271285683,0.364188330952381
0.0,7.233449901937336,2.1682316330300093,0.7853210991410132,0.38618557940113696,290.0,99.90638859176286,45.06020062185309,1.0,0.0,2.0,1.0,1.0,0.0,1438.45,168.03,4445.72,743.68,44.2408965853253,12.06147359,0.26573035073916634,0.38018509999999994
0.0,5.009956693394915,3.285444041636601,0.5471920995418054,0.3659606857563179,695.0,57.647843715983754,37.705882306328824,1.0,0.0,2.0,2.0,1.0,2.0,2011.81,315.73,2292.61,482.03,51.81426089639133,11.45025736,0.5743221133888884,0.43093957380952375
0.0,5.1244198957650395,2.142344478188667,0.7787034583880837,0.3920400552528186,694.0,57.83293867683817,39.808146141027194,1.0,0.0,2.0,2.0,1.0,2.0,2011.81,315.73,2292.61,482.03,79.4070850769772,11.45020851,0.5148048298784124,0.33316324166666667
0.0,5.048432395244995,4.447715537636761,0.7923273897855614,0.3954102385300918,232.0,60.62660020777398,35.12404446668107,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,35.55281669437788,11.31400422,0.4840300044999994,0.16856024999999997
0.0,5.0460401454099415,2.3914919173842915,0.7917687273540579,0.37924363787154963,1.0,64.48131763996456,32.85356040598536,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,30.34569830799536,11.24994104,0.4032381461666661,0.19073624999999997
0.0,5.1244198957650395,2.142344478188667,0.7787034583880837,0.3920400552528186,694.0,57.83293867683817,39.808146141027194,1.0,0.0,2.0,2.0,1.0,2.0,2011.81,315.73,2292.61,482.03,79.4070850769772,11.45020851,0.5148048298784124,0.33316324166666667
0.0,5.002849244575306,2.098872460187843,0.7947498518777565,0.3579446773270758,463.0,59.25124084963845,30.413347365902926,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.45,2292.61,482.03,38.559179325289165,11.38093956,0.5822388352055552,0.17416225000000007
0.0,5.000124297958255,2.2374023590539114,0.7986420939725217,0.3710072467747945,1.0,58.97045033135845,30.428209191666234,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,44.60780708433647,11.24995631,0.4212752501666661,0.17605924999999992
0.0,5.1244198957650395,2.142344478188667,0.7787034583880837,0.3920400552528186,694.0,57.83293867683817,39.808146141027194,1.0,0.0,2.0,2.0,1.0,2.0,2011.81,315.73,2292.61,482.03,79.4070850769772,11.45020851,0.5148048298784124,0.33316324166666667
0.0,6.834068282503467,2.4162793369488114,0.7809778158335031,0.36766787594153655,463.0,44.64120734567649,30.118654767061408,1.0,0.0,2.0,2.0,1.0,2.0,315.15,157.0,2292.61,482.03,35.89482609290542,11.38091224,0.4830269953722221,0.19158450000000005
0.0,5.013385492026295,2.410699336486841,0.7846718279212225,0.38906854664219587,232.0,57.621340019567675,33.21390231209632,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,33.34777126339773,11.31399812,0.5541459971666661,0.19023425
0.0,5.0460401454099415,2.3914919173842915,0.7917687273540579,0.37924363787154963,1.0,64.48131763996456,32.85356040598536,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,30.34569830799536,11.24992863,0.4032381461666661,0.19073624999999997
0.0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.38995707265402113,420.0,58.36581265296044,38.094642513987154,1.0,0.0,2.0,0.0,0.0,1.0,897.86,674.11,1003.85,774.62,38.19039534121431,11.4886091,0.48571257501999954,0.40201504880952377
0.0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.38995707265402113,419.0,58.36581265296044,38.094642513987154,1.0,0.0,2.0,0.0,0.0,1.0,897.86,674.11,1003.85,774.62,38.19039534121431,11.48857856,0.48571257501999954,0.4019074238095237
1.0,5.178164215909988,2.112506497934922,0.7853313863503673,0.13264266346281564,279.0,56.94484826677761,32.41912856483484,1.0,0.0,2.0,0.0,0.0,1.0,352.49,184.13,1003.85,774.62,39.235084872114115,11.44581376,0.3730544971900001,0.2130000000000001
1.0,5.121703239644232,2.0287487807206945,0.7849341509374217,0.19808978249939796,139.0,95.67446420602222,30.24078828480097,1.0,0.0,2.0,0.0,0.0,1.0,352.49,184.13,1003.85,774.62,37.37840854942516,11.40491788,0.29880116687999975,0.20076050000000006
0.0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.38995707265402113,419.0,58.36581265296044,38.094642513987154,1.0,0.0,2.0,0.0,0.0,1.0,897.86,674.11,1003.85,774.62,38.19039534121431,11.48857856,0.48571257501999954,0.4019074238095237
1.0,5.165986446530502,2.0313437835318884,0.7933975460793615,0.3799168241849244,279.0,60.30273999585681,30.259900759077514,1.0,0.0,2.0,0.0,0.0,1.0,188.14,181.53,1003.85,774.62,54.548621669757146,11.44581712,0.6104929224833328,0.22757166666666678
1.0,5.007858550357399,2.2630057730901574,0.7839304970077435,0.3776584611438204,139.0,64.53652476676373,30.296951810994095,1.0,0.0,2.0,0.0,0.0,1.0,351.05,183.39,1003.85,774.62,41.499573576650356,11.40493944,0.5034837489833328,0.19212250000000008
0.0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.38995707265402113,419.0,58.36581265296044,38.094642513987154,1.0,0.0,2.0,0.0,0.0,1.0,897.86,674.11,1003.85,774.62,38.19039534121431,11.48857856,0.48571257501999954,0.4019074238095237
0.0,5.0606521258085095,2.1741937858530243,0.7904805205238014,0.3722525596642709,279.0,53.62186784973936,41.67261596776633,1.0,0.0,2.0,0.0,0.0,1.0,353.96,179.72,1003.85,774.62,32.068251934951725,11.44580982,0.5396255943633329,0.2050043333333334
0.0,5.148336219952603,2.0793184089265018,0.7912538563227329,0.37877591185172926,139.0,59.084273926387006,33.47826351524994,1.0,0.0,2.0,0.0,0.0,1.0,354.9,177.76,1003.85,774.62,35.2395999126587,11.40492475,0.48779607217333276,0.20607399999999998
0.0,5.012634592406374,2.1373670208138464,0.7993161551317536,0.3881681494514283,211.0,40.81681629194215,93.6636662872045,0.0,0.0,1.0,1.0,1.0,1.0,3092.65,564.46,4010.89,767.06,70.46641238617266,11.22180194,0.5208580504999994,0.11014200000000005
0.0,6.300906596802615,3.773552696120917,0.5543879387436416,0.38899793476540767,211.0,37.18967365735715,65.14364831055808,0.0,0.0,1.0,1.0,1.0,1.0,3092.65,564.46,4010.89,767.06,80.53078681056975,11.22179293,0.40065602213999957,0.14118078333333325
0.0,5.03328498657535,2.0278480084395465,0.786271858432505,0.39487397134043606,432.0,57.088511063802834,41.8019046864238,0.0,0.0,2.0,1.0,0.0,1.0,3754.34,789.02,176.55,363.53,79.53158430187369,11.15692158,0.42352247675619,0.2901321749999999
0.0,5.031031969282339,2.124815005161131,0.7953462095658872,0.26254380456433124,431.0,99.08889892723894,46.854104745190654,0.0,0.0,2.0,1.0,0.0,1.0,3754.34,789.02,176.55,363.53,75.97512373578957,11.15689104,0.4599378678714281,0.30877704999999983
0.0,5.031031969282339,2.124815005161131,0.7953462095658872,0.26254380456433124,431.0,99.08889892723894,46.854104745190654,0.0,0.0,2.0,1.0,0.0,1.0,3754.34,789.02,176.55,363.53,75.97512373578957,11.15689104,0.4599378678714281,0.30877704999999983
0.0,5.031031969282339,2.124815005161131,0.7953462095658872,0.26254380456433124,431.0,99.08889892723894,46.854104745190654,0.0,0.0,2.0,1.0,0.0,1.0,3754.34,789.02,176.55,363.53,75.97512373578957,11.15689104,0.4599378678714281,0.30877704999999983
0.0,5.166108400782362,2.145337399472538,0.7910192965539898,0.3723661682192105,291.0,59.45167343156891,32.58961351965375,1.0,0.0,2.0,2.0,1.0,0.0,139.62,401.64,1959.25,253.99,36.77535343495819,11.47098319,0.5786857012466661,0.20370650000000012
0.0,5.017527238135528,2.045672242873114,0.7959706454249661,0.38924612336075975,290.0,60.428240629203714,33.46895211163338,1.0,0.0,2.0,2.0,1.0,0.0,139.62,401.64,1959.25,253.99,34.98422556529018,11.47096181,0.5774089985133327,0.20499849166666678
0.0,5.017527238135528,2.045672242873114,0.7959706454249661,0.38924612336075975,290.0,60.428240629203714,33.46895211163338,1.0,0.0,2.0,2.0,1.0,0.0,139.62,401.64,1959.25,253.99,34.98422556529018,11.47096181,0.5774089985133327,0.20499849166666678
0.0,5.017527238135528,2.045672242873114,0.7959706454249661,0.38924612336075975,290.0,60.428240629203714,33.46895211163338,1.0,0.0,2.0,2.0,1.0,0.0,139.62,401.64,1959.25,253.99,34.98422556529018,11.47096181,0.5774089985133327,0.20499849166666678
0.0,5.284862798337382,4.471875930314641,0.7927926496103859,0.39205934478782445,251.0,56.188060632080706,32.672717799161425,1.0,1.0,2.0,1.0,1.0,0.0,3052.09,573.87,3108.03,421.63,82.23983429253902,11.83098282,0.6034487310433329,0.3601492666666666
0.0,5.03138920425007,3.6517893665101306,0.7976141765675911,0.389646253610383,250.0,99.5948244084004,30.47237910466485,1.0,1.0,2.0,1.0,1.0,0.0,3052.09,573.87,3108.03,421.63,80.35072384181193,11.8309645,0.545956693516666,0.367274894047619
0.0,5.010641382933595,2.059637375375587,0.7844103047579867,0.3964983610818546,167.0,58.69148919015164,30.374495891948534,1.0,1.0,2.0,1.0,1.0,0.0,365.17,177.35,3108.03,421.63,30.99945689320597,11.80522617,0.5104236086833327,0.16043549999999995
0.0,5.010562877784434,3.9661259782374554,0.793084191881765,0.3743575666731691,1.0,50.33139056093552,30.197769324477783,1.0,1.0,2.0,1.0,1.0,0.0,317.52,158.49,3108.03,421.63,34.887273854163084,11.75628741,0.40106891268333283,0.20424425000000007
0.0,5.03138920425007,3.6517893665101306,0.7976141765675911,0.389646253610383,250.0,99.5948244084004,30.47237910466485,1.0,1.0,2.0,1.0,1.0,0.0,3052.09,573.87,3108.03,421.63,80.35072384181193,11.8309645,0.545956693516666,0.367274894047619
0.0,5.0084778457656824,4.230771028736406,0.7381083708353059,0.1557125521863486,167.0,59.549973698568174,30.36531547561935,1.0,1.0,2.0,1.0,1.0,0.0,1125.36,176.85,3108.03,421.63,39.11376449709352,11.80522631,0.19772445089666668,0.3030320499999999
0.0,5.034022004460863,2.81434802004997,0.7850693720874136,0.37544209417968605,84.0,58.16610630063893,30.297422942485714,1.0,1.0,2.0,1.0,1.0,0.0,365.83,177.38,3108.03,421.63,43.898653548929374,11.78094462,0.44121563568333294,0.16813949999999994
0.0,5.002744677362209,4.014582948071751,0.7985439423184795,0.39156588206049275,1.0,99.48039397398153,30.07105407524681,1.0,1.0,2.0,1.0,1.0,0.0,318.71,157.47,3108.03,421.63,39.821695032487284,11.75629253,0.3362280320166663,0.1894455
0.0,5.03138920425007,3.6517893665101306,0.7976141765675911,0.389646253610383,250.0,99.5948244084004,30.47237910466485,1.0,1.0,2.0,1.0,1.0,0.0,3052.09,573.87,3108.03,421.63,80.35072384181193,11.8309645,0.545956693516666,0.367274894047619
0.0,5.006224640164658,3.933238067889329,0.7949396038443209,0.3731306962106951,167.0,40.00969109979867,44.837413372465065,1.0,1.0,2.0,1.0,1.0,0.0,1153.18,179.67,3108.03,421.63,84.91357258309377,11.80522533,0.5383767421833328,0.3413940166666665
4.0,5.000119311763276,4.158547643111616,0.7890344913308066,0.11969099063818621,1.0,99.96158107293593,36.09774750691131,1.0,1.0,2.0,1.0,1.0,0.0,739.25,188.2,2768.95,203.17,92.99614785186601,11.75626084,0.29770061906999973,0.2975501416666666
0.0,5.002477780065027,2.1946919815923773,0.5858927588472462,0.398429228045661,316.0,50.192840939526114,30.41562797022777,1.0,0.0,2.0,1.0,1.0,0.0,833.55,205.47,2652.23,681.42,85.07565675874004,11.42254907,0.5632853175783328,0.39041830714285697
0.0,6.363823684874491,2.037123494437891,0.7839131013594821,0.3884243520677432,315.0,32.14802629811498,35.18815769195546,1.0,0.0,2.0,1.0,1.0,0.0,833.55,205.47,2652.23,681.42,38.339962720262015,11.4225277,0.4351355945499996,0.32826423214285727
0.0,6.363823684874491,2.037123494437891,0.7839131013594821,0.3884243520677432,315.0,32.14802629811498,35.18815769195546,1.0,0.0,2.0,1.0,1.0,0.0,833.55,205.47,2652.23,681.42,38.339962720262015,11.4225277,0.4351355945499996,0.32826423214285727
0.0,5.001071662723754,2.384378372103819,0.7961087692747317,0.396733846993606,105.0,60.0736011537905,30.15764993377293,1.0,0.0,2.0,1.0,1.0,0.0,272.51,136.17,2652.23,681.42,88.70144938135144,11.35922609,0.4554411401666661,0.16989691666666665
0.0,6.363823684874491,2.037123494437891,0.7839131013594821,0.3884243520677432,315.0,32.14802629811498,35.18815769195546,1.0,0.0,2.0,1.0,1.0,0.0,833.55,205.47,2652.23,681.42,38.339962720262015,11.4225277,0.4351355945499996,0.32826423214285727
0.0,5.035938515507396,2.4252872125903586,0.7982204164475052,0.37279848246916175,210.0,57.687573681521194,31.30349005141321,1.0,0.0,2.0,1.0,1.0,0.0,272.51,136.17,2652.23,681.42,69.39758231520001,11.3906929,0.5133097921666661,0.18483050000000006
0.0,5.034730215115993,2.036527003982231,0.7839378459183307,0.381248222061583,105.0,45.46109089792233,32.04499216732885,1.0,0.0,2.0,1.0,1.0,0.0,272.48,136.23,2652.23,681.42,84.88054382393776,11.35924282,0.4551813051666661,0.18973541666666666
0.0,7.466525228501551,2.0219232990765965,0.7874054134366997,0.3721849454536948,337.0,60.71414291514958,48.48883884116418,0.0,0.0,2.0,0.0,1.0,1.0,1972.4,260.47,1597.98,306.47,50.45038912510382,11.40080846,0.44391797333285693,0.20691583611111114
0.0,6.805848549319743,2.3331769554977098,0.5424872838243897,0.3829361875653854,336.0,98.8180310004875,30.152069697130287,0.0,0.0,2.0,0.0,1.0,1.0,1972.4,260.47,1597.98,306.47,71.0082082715074,11.40078403,0.4868212698348329,0.28004159880952384
0.0,7.397087131251274,2.0951403199070833,0.7974696652421761,0.3870071864833321,224.0,59.33132453392042,38.347494251832295,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,97.86264429023636,11.36650142,0.4419179799566662,0.15764469047619042
0.0,5.125169855498577,2.3078530821955994,0.7875482900034764,0.39480786279634483,112.0,65.46033114712498,33.3015073933467,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,72.21146665490876,11.33327319,0.5447742246499994,0.23551608333333326
0.0,6.805848549319743,2.3331769554977098,0.5424872838243897,0.3829361875653854,336.0,98.8180310004875,30.152069697130287,0.0,0.0,2.0,0.0,1.0,1.0,1972.4,260.47,1597.98,306.47,71.0082082715074,11.40078403,0.4868212698348329,0.28004159880952384
0.0,7.397087131251274,2.0951403199070833,0.7974696652421761,0.3870071864833321,224.0,59.33132453392042,38.347494251832295,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,97.86264429023636,11.36650278,0.4419179799566662,0.15764469047619042
0.0,5.125169855498577,2.3078530821955994,0.7875482900034764,0.39480786279634483,112.0,65.46033114712498,33.3015073933467,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,72.21146665490876,11.3332773,0.5447742246499994,0.23551608333333326
0.0,6.805848549319743,2.3331769554977098,0.5424872838243897,0.3829361875653854,336.0,98.8180310004875,30.152069697130287,0.0,0.0,2.0,0.0,1.0,1.0,1972.4,260.47,1597.98,306.47,71.0082082715074,11.40078403,0.4868212698348329,0.28004159880952384
0.0,7.397087131251274,2.0951403199070833,0.7974696652421761,0.3870071864833321,224.0,59.33132453392042,38.347494251832295,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,97.86264429023636,11.36650144,0.4419179799566662,0.15764469047619042
0.0,5.125169855498577,2.3078530821955994,0.7875482900034764,0.39480786279634483,112.0,65.46033114712498,33.3015073933467,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,72.21146665490876,11.33327926,0.5447742246499994,0.23551608333333326
0.0,6.435293322406793,2.532949308162619,0.7391862623315801,0.3042349247267841,507.0,57.64895203586253,67.36299678862439,1.0,1.0,1.0,1.0,0.0,1.0,3013.23,370.06,4338.47,298.47,78.60801104094216,11.57685844,0.46902874198095196,0.03746251666666667
0.0,6.435293322406793,2.532949308162619,0.7391862623315801,0.3042349247267841,506.0,57.64895203586253,67.36299678862439,1.0,1.0,1.0,1.0,0.0,1.0,3013.23,370.06,4338.47,298.47,78.60801104094216,11.57682179,0.46902874198095196,0.03746251666666667
0.0,5.038950692962298,3.8947588540256555,0.7847627888955104,0.3715459242979808,274.0,54.59060481390197,30.26345486782281,1.0,0.0,2.0,2.0,0.0,0.0,4377.5,337.95,2412.61,597.02,50.85286540250147,11.80192087,0.6127668870433327,0.3235462904761905
0.0,5.038950692962298,3.8947588540256555,0.7847627888955104,0.3715459242979808,273.0,54.59060481390197,30.26345486782281,1.0,0.0,2.0,2.0,0.0,0.0,4377.5,337.95,2412.61,597.02,50.85286540250147,11.80190255,0.6127668870433327,0.3235462904761905
0.0,5.043484717934229,2.0405611891070596,0.7843137957028078,0.3921240292339178,182.0,56.2346165113684,37.52657401140548,1.0,0.0,2.0,2.0,0.0,0.0,3519.63,167.08,2412.61,597.02,87.36684606262698,11.77433567,0.5558994648499993,0.2851969083333333
0.0,5.0505877271392,2.344722011385102,0.7834991293586888,0.38182672298968434,91.0,57.5908823456504,30.025798982120328,1.0,0.0,2.0,2.0,0.0,0.0,2152.64,163.55,2412.61,597.02,87.77792706099552,11.74705359,0.4428035938499994,0.26519089166666665
0.0,5.038950692962298,3.8947588540256555,0.7847627888955104,0.3715459242979808,273.0,54.59060481390197,30.26345486782281,1.0,0.0,2.0,2.0,0.0,0.0,4377.5,337.95,2412.61,597.02,50.85286540250147,11.80190255,0.6127668870433327,0.3235462904761905
0.0,5.046611676013462,3.913304983641165,0.7883716468685688,0.39401340936859786,182.0,38.51558873115328,30.055723203581813,1.0,0.0,2.0,2.0,0.0,0.0,3225.64,164.78,2412.61,597.02,83.21521776260916,11.77432966,0.5549989403499994,0.26624386666666666
0.0,5.0478738070919915,2.6023820297951863,0.7833609266403633,0.3974722276381109,91.0,51.243697584597236,33.42096424850599,1.0,0.0,2.0,2.0,0.0,0.0,2119.64,163.77,2412.61,597.02,84.91901456071956,11.74705063,0.4754981008499994,0.28402176666666656
0.0,5.038950692962298,3.8947588540256555,0.7847627888955104,0.3715459242979808,273.0,54.59060481390197,30.26345486782281,1.0,0.0,2.0,2.0,0.0,0.0,4377.5,337.95,2412.61,597.02,50.85286540250147,11.80190255,0.6127668870433327,0.3235462904761905
0.0,5.019789207882184,4.213668457454334,0.7898605472797929,0.37914001445893336,182.0,50.23674429866449,36.84221429451514,1.0,0.0,2.0,2.0,0.0,0.0,3559.63,167.4,2412.61,597.02,97.26562398291843,11.77432966,0.5038015274928566,0.2808396166666666
0.0,5.04924743773954,4.0370381944601865,0.7923169913160654,0.38430168350436317,91.0,38.0087896406502,30.202891906357912,1.0,0.0,2.0,2.0,0.0,0.0,1561.64,163.51,2412.61,597.02,83.55151468718982,11.74703686,0.45245486134999946,0.2804805999999999
2.0,7.127713019427574,4.219179034453038,0.6740562268150456,0.3207657108053003,305.0,57.82962014189521,95.0023785849075,1.0,1.0,1.0,1.0,1.0,2.0,278.17,163.22,2583.21,192.59,89.35885947505987,11.61137592,0.5651994459999998,0.2263314999999999
2.0,7.362556797757971,3.608840856843344,0.5439378100670947,0.385201292528712,152.0,76.74974970792235,94.90503593943144,1.0,1.0,1.0,1.0,1.0,2.0,278.17,163.22,2583.21,192.59,88.76017700019077,11.56638934,0.43513351046999965,0.21867749999999986
2.0,5.5392589626824655,2.3817872051706455,0.5391235314153592,0.39225171673115244,152.0,62.559283592043016,70.72308482436344,1.0,1.0,1.0,1.0,1.0,2.0,106.39,414.63,2264.53,280.39,38.027184949652444,11.56638141,0.5225904352099995,0.2129975083333333
0.0,7.467953916630432,2.039618501087064,0.7842492973226732,0.18044702499129117,688.0,57.57447552883,30.06241247627652,0.0,1.0,2.0,1.0,1.0,0.0,169.43,713.47,3733.34,215.79,39.998267796369305,11.34367308,0.33916995013928547,0.11469066666666665
0.0,7.467953916630432,2.039618501087064,0.7842492973226732,0.18044702499129117,687.0,57.57447552883,30.06241247627652,0.0,1.0,2.0,1.0,1.0,0.0,169.43,713.47,3733.34,215.79,39.998267796369305,11.34362422,0.33916995013928547,0.11469066666666665
4.0,6.87525898225982,3.7287071498740345,0.7294381531159376,0.33328136151027177,458.0,60.646850319796904,32.53158357671234,0.0,1.0,2.0,1.0,1.0,0.0,313.23,326.62,2871.27,197.78,37.628555598981904,11.27493409,0.7023487539642859,0.13280433333333336
4.0,7.230608368369171,2.560547365452864,0.6275189200374764,0.3875532238697072,229.0,79.13927554745324,34.979598009041844,0.0,1.0,2.0,1.0,1.0,0.0,1252.41,250.26,2871.27,197.78,84.13457377895486,11.20856992,0.8231185683333342,0.27471164047619046
